Serial Number,6027
File Created,31/ 7/2025 12:25:8
Source Application,Kinetics
User,

Wavelength (nm),309.0
Measurement Mode,Serial
Integration time (ms),2000
Delay(s),0
Duration(s),10800
Interval(s),9
Mode,Delta A
Factor,1.000
Units,

Time(s),Absorbance
0.0,0.802
9.0,0.795
18.0,0.787
27.0,0.784
36.0,0.783
45.0,0.778
54.0,0.777
63.0,0.770
72.0,0.770
81.0,0.768
90.0,0.763
99.0,0.763
108.0,0.759
117.0,0.758
126.0,0.755
135.0,0.753
144.0,0.749
153.0,0.748
162.0,0.747
171.0,0.742
180.0,0.742
189.0,0.739
198.0,0.738
207.0,0.735
216.0,0.733
225.0,0.732
234.0,0.728
243.0,0.727
252.0,0.725
261.0,0.725
270.0,0.722
279.0,0.718
288.0,0.717
297.0,0.715
306.0,0.713
315.0,0.710
324.0,0.706
333.0,0.707
342.0,0.703
351.0,0.701
360.0,0.698
369.0,0.696
378.0,0.696
387.0,0.693
396.0,0.691
405.0,0.690
414.0,0.687
423.0,0.684
432.0,0.683
441.0,0.682
450.0,0.679
459.0,0.677
468.0,0.675
477.0,0.674
486.0,0.670
495.0,0.668
504.0,0.667
513.0,0.665
522.0,0.664
531.0,0.660
540.0,0.659
549.0,0.657
558.0,0.655
567.0,0.654
576.0,0.653
585.0,0.651
594.0,0.648
603.0,0.646
612.0,0.644
621.0,0.641
630.0,0.640
639.0,0.639
648.0,0.637
657.0,0.634
666.0,0.632
675.0,0.631
684.0,0.629
693.0,0.627
702.0,0.625
711.0,0.624
720.0,0.622
729.0,0.620
738.0,0.617
747.0,0.616
756.0,0.614
765.0,0.613
774.0,0.610
783.0,0.607
792.0,0.606
801.0,0.604
810.0,0.604
819.0,0.602
828.0,0.600
837.0,0.598
846.0,0.596
855.0,0.595
864.0,0.592
873.0,0.590
882.0,0.589
891.0,0.587
900.0,0.585
909.0,0.583
918.0,0.582
927.0,0.581
936.0,0.578
945.0,0.576
954.0,0.575
963.0,0.573
972.0,0.571
981.0,0.569
990.0,0.567
999.0,0.566
1008.0,0.564
1017.0,0.562
1026.0,0.560
1035.0,0.560
1044.0,0.556
1053.0,0.556
1062.0,0.554
1071.0,0.551
1080.0,0.550
1089.0,0.549
1098.0,0.548
1107.0,0.545
1116.0,0.544
1125.0,0.544
1134.0,0.541
1143.0,0.539
1152.0,0.538
1161.0,0.535
1170.0,0.534
1179.0,0.533
1188.0,0.530
1197.0,0.529
1206.0,0.528
1215.0,0.527
1224.0,0.525
1233.0,0.523
1242.0,0.521
1251.0,0.520
